booking_id,lead_time,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,total_guests,country,previous_cancellations,reserved_room_type,booking_changes,company,adr,total_of_special_requests,is_canceled
112274,-1,5,20,19,1,2,1,0,0,1,GBR,0,1,0,,144,0,N
61686,-1,12,52,22,2,5,2,0,0,2,PRT,0,4,0,,70.88,1,Y
54352,-1,7,29,14,0,2,2,0,0,2,PRT,0,1,0,,62,0,Y
54540,-1,7,30,19,0,4,2,0,0,2,PRT,0,1,0,,72.25,0,Y
81431,-1,12,50,9,0,2,1,0,0,1,PRT,0,1,0,,62,0,N
59829,-1,11,45,3,0,2,2,0,0,2,PRT,0,1,0,,62.8,0,Y
75789,-1,9,36,5,2,2,2,0,0,2,PRT,1,1,0,,62,0,Y
75442,-1,9,37,9,0,2,2,0,0,2,PRT,1,1,0,,62,0,Y
92134,-1,6,27,29,0,2,3,0,0,3,PRT,0,1,0,,146.7,2,N
107309,88,3,10,8,0,3,2,0,0,2,IRL,0,4,0,,106.2,3,N
56346,420,9,36,3,2,2,2,0,0,2,PRT,0,1,0,,75,0,Y
75717,302,8,33,15,2,2,2,0,0,2,PRT,1,1,0,,62,0,Y
110236,44,4,16,20,1,3,2,0,0,2,DEU,0,1,0,,85,0,N
117885,479,8,32,9,0,3,2,0,0,2,GBR,0,1,0,,112.67,2,N
110196,133,4,16,19,0,4,2,0,0,2,LTU,0,1,0,,124,0,N
70469,150,6,24,17,2,3,1,0,0,1,PRT,0,1,0,,120,0,Y
95394,3,12,50,5,1,0,1,0,0,1,PRT,0,1,0,40,67,1,N
118272,106,8,33,13,2,3,2,0,0,2,FRA,0,1,2,,154,1,N
103536,20,12,52,21,2,4,2,0,0,2,ROU,0,4,0,,96.9,2,N
70587,99,6,25,19,1,2,2,0,0,2,FRA,0,1,0,,126,0,Y
86119,138,3,13,23,1,4,2,2,0,4,SWE,0,6,1,,152.45,0,N
112372,184,5,20,20,2,2,1,0,0,1,FIN,0,1,0,,142.88,2,N
90177,2,5,23,31,0,3,1,0,0,1,PRT,0,1,0,,87.78,0,N
41807,53,8,35,24,1,1,2,0,0,2,ESP,0,1,0,,62,0,N
115886,44,7,28,10,1,1,2,0,0,2,CN,0,1,0,,80.1,2,N
107332,1,3,10,11,0,1,2,0,0,2,BRA,0,1,0,,74.48,0,N
50956,309,5,20,12,0,2,2,0,0,2,PRT,0,1,0,,62,0,Y
114408,96,6,25,19,1,2,2,0,0,2,GBR,0,1,0,,126,2,N
65907,236,4,15,9,2,5,2,0,0,2,BEL,0,4,3,,170.36,1,Y
103654,163,12,53,26,1,2,3,0,0,3,US,0,4,0,,122.4,2,N
107221,90,3,10,7,0,3,2,0,1,3,BRA,0,4,3,,106.2,3,N
81988,115,3,13,20,2,0,1,0,0,1,PRT,1,1,0,,70,0,Y
83559,4,2,6,6,0,1,2,0,0,2,PRT,0,1,0,,81,0,N
40846,30,8,32,8,2,1,3,0,0,3,ITA,0,1,1,,124.7,1,N
68247,104,5,20,15,1,2,1,0,0,1,PRT,0,1,0,,160,0,Y
66911,156,4,17,26,0,3,2,0,0,2,PRT,0,1,0,,100,0,Y
113714,39,6,23,9,0,2,3,0,0,3,ESP,0,5,0,,220,1,N
118096,21,8,33,13,2,0,2,0,0,2,GBR,0,1,0,,160,2,N
81271,15,12,49,5,2,1,2,0,0,2,DEU,0,1,0,,38.67,1,N
43171,76,9,38,16,0,2,2,0,0,2,PRT,0,1,0,,0,0,N
94516,165,7,32,31,2,4,2,0,0,2,CN,0,1,0,,72.25,2,N
77936,3,9,39,24,2,4,1,0,0,1,PRT,0,1,1,,170,0,N
63985,9,2,8,25,2,2,2,0,0,2,PRT,0,1,0,,68,0,Y
42234,10,9,36,3,0,3,2,0,0,2,PRT,0,1,0,,117.67,1,N
91509,0,6,26,21,0,2,1,0,0,1,PRT,0,1,1,,101.7,1,N
42345,65,9,36,5,1,1,2,0,0,2,PRT,0,1,0,,62,0,Y
41144,0,8,33,13,0,2,2,0,0,2,PRT,0,4,0,,89,1,Y
87094,26,4,16,13,0,1,2,0,0,2,PRT,0,4,0,,126,1,N
43868,192,9,39,25,2,3,2,0,0,2,PRT,0,1,0,,102,0,N
99490,22,10,42,13,0,1,1,0,0,1,ESP,0,1,0,40,67,0,N
47578,115,2,9,27,2,6,1,0,0,1,PRT,0,1,1,,64.75,0,Y
100235,386,10,44,23,2,0,2,0,0,2,DEU,0,1,0,,115,1,N
74146,342,9,39,24,0,2,2,0,0,2,PRT,1,1,0,,62,0,Y
58303,86,10,42,10,1,2,2,0,0,2,FRA,0,1,0,,108,2,Y
53525,351,6,26,23,0,2,2,0,0,2,PRT,0,1,0,,62,0,Y
60160,277,11,46,7,1,2,2,0,0,2,PRT,0,1,0,,100,0,Y
112486,1,5,21,24,0,1,2,2,0,4,GBR,0,6,1,,216,1,N
88739,118,5,20,9,1,2,2,0,0,2,DEU,0,1,0,,105.3,1,N
91695,265,6,26,24,0,2,1,0,0,1,PRT,0,1,1,,90,0,N
113899,73,6,24,12,1,1,2,0,0,2,ESP,0,1,0,,80.1,1,N
68063,128,5,19,12,0,2,2,0,0,2,GBR,0,1,0,,126,1,Y
102978,7,12,50,9,0,2,1,0,0,1,IRL,0,1,0,,100,0,N
107753,53,3,11,13,1,4,2,0,0,2,FRA,0,1,0,,92.02,1,N
94685,35,8,32,4,1,3,2,0,0,2,FRA,0,1,0,,85,2,N
75603,257,7,27,1,0,2,2,0,0,2,PRT,0,1,0,,101.5,0,N
76373,273,7,29,17,0,2,2,0,0,2,PRT,0,1,0,,109,0,N
52432,118,6,24,6,1,1,2,0,0,2,PRT,0,1,1,,120,0,Y
61138,231,12,49,2,1,2,2,0,0,2,DEU,0,1,0,,78.3,2,Y
61380,305,12,50,8,1,3,2,0,0,2,GBR,0,1,0,,63.75,1,Y
52206,330,6,23,2,0,2,2,0,0,2,PRT,0,1,0,,62,0,Y
99145,85,10,41,6,1,3,2,0,0,2,CN,0,1,0,,85,1,N
59633,75,10,45,30,2,0,2,0,0,2,PRT,0,1,0,,105,0,Y
87759,3,4,18,24,1,0,2,0,0,2,PRT,0,1,0,,89,1,N
57911,19,10,41,3,1,2,2,0,0,2,NLD,0,1,0,,149,0,Y
115371,114,7,27,4,0,1,2,0,0,2,CN,0,4,0,,108,1,N
62138,6,1,1,2,1,3,2,0,0,2,ESP,0,1,0,,96.9,0,Y
86644,55,4,15,6,0,1,2,0,0,2,PRT,0,1,0,,104,0,N
105829,17,2,7,13,1,2,2,0,0,2,DEU,0,1,0,,108,1,N
79538,16,11,45,4,0,2,1,0,0,1,PRT,1,1,0,122,95,0,Y
95482,320,8,34,18,0,2,2,0,0,2,DEU,0,1,0,,115,1,N
84296,31,2,8,20,2,1,2,0,0,2,BEL,0,1,0,,83.9,1,N
84303,18,2,9,22,1,0,1,0,0,1,FIN,0,1,0,,85,0,N
48934,13,4,14,2,2,2,2,0,0,2,FRA,0,1,0,,120,0,Y
89141,50,5,20,14,2,2,2,1,0,3,BRA,0,4,0,,115.58,2,N
56156,62,8,36,30,0,5,2,0,0,2,IRL,0,4,0,,111.6,0,Y
49720,47,4,17,18,1,1,2,0,0,2,IRL,0,1,0,,85.5,0,Y
75796,330,9,37,12,2,2,2,0,0,2,PRT,1,1,0,,62,0,Y
106834,50,3,9,1,0,3,0,0,0,0,IRN,0,1,1,,86.4,1,N
41053,0,8,33,11,0,3,2,0,0,2,FRA,0,1,1,,124,0,N
49550,68,4,16,14,1,3,2,0,0,2,SWE,0,4,0,,112.2,0,Y
69621,86,6,22,2,1,2,2,0,0,2,ITA,0,,0,,180,0,Y
111263,99,5,18,4,1,3,2,0,0,2,IRL,0,,0,,135,1,N
68357,19,5,20,15,1,3,3,0,0,3,CHN,0,,0,,216,0,Y
117154,133,7,30,27,0,3,2,0,0,2,PRT,0,,0,,139.51,1,N
57181,123,9,39,20,1,5,2,0,0,2,GBR,0,,0,,143.1,1,Y
72280,20,7,30,25,0,2,2,0,0,2,ESP,0,,0,,140,1,Y
114799,396,6,26,25,2,0,1,0,0,1,DEU,0,,1,,95.5,1,N
51559,23,5,21,21,1,1,1,0,0,1,US,0,,1,,156,0,Y
91998,170,6,27,27,1,1,2,0,0,2,PRT,0,,2,,105.3,1,N
103601,41,12,53,27,0,1,2,0,0,2,BRA,0,,0,,65,1,N
82962,1,1,2,7,0,1,1,0,0,1,PRT,0,,1,,45,0,N
104111,85,1,1,3,0,3,1,0,0,1,AUS,0,,2,,79.2,2,N
69595,107,6,22,2,1,2,3,0,0,3,CHE,0,,0,,214.2,0,Y
65093,256,3,12,24,0,2,2,0,0,2,ITA,0,,0,,90,0,Y
53055,239,6,25,15,0,2,2,0,0,2,PRT,0,,0,,112.2,0,Y
114119,153,6,24,13,0,4,2,0,0,2,AUT,0,,0,,137.25,1,N
47973,51,3,11,11,1,2,2,0,0,2,ARG,0,,0,,76.5,0,Y
99217,110,10,42,9,1,0,1,0,0,1,NLD,0,,1,,120,0,N
71322,45,7,27,2,2,0,2,0,0,2,CHN,0,,0,,98.1,1,Y
97108,201,9,37,8,1,3,2,0,0,2,POL,0,,0,,119.85,2,N
108867,194,4,13,1,1,1,2,0,0,2,FRA,0,,0,,75,0,N
43079,17,9,38,14,1,2,2,0,0,2,GBR,0,,0,,84,0,N
109563,134,4,15,10,1,3,2,0,0,2,AUT,0,,0,,119.25,2,N
94237,4,7,29,17,1,1,1,0,0,1,PRT,0,,0,40,65,2,N
108473,3,3,13,27,1,0,2,0,0,2,PRT,0,,1,,146,0,N
55776,209,8,34,20,8,18,2,1,0,3,AGO,0,,3,,127.99,1,Y
47653,116,2,10,28,2,1,1,0,0,1,PRT,0,,0,,61,0,Y
54346,139,7,29,13,2,7,2,1,0,3,PRT,0,,0,,86.92,0,Y
91691,77,6,26,19,2,3,3,0,0,3,ESP,0,,0,,153.18,2,N
61927,16,12,53,28,2,4,2,0,0,2,PRT,0,,0,,76.67,0,Y
90200,2,6,23,2,0,1,1,0,0,1,PRT,0,,0,51,109,0,N
47317,44,2,8,17,0,3,2,0,0,2,PRT,0,,0,,75,0,Y
42472,55,9,37,6,2,0,2,0,0,2,ESP,0,,0,,75,0,N
115611,176,7,27,7,0,1,1,0,0,1,PRT,0,,1,,85.68,0,N
92846,12,7,29,11,1,1,1,0,0,1,JPN,0,,0,,145,1,N
86619,88,4,15,4,1,2,2,0,0,2,POL,0,,0,,90.3,1,N
49462,281,4,16,14,0,2,2,0,0,2,PRT,0,,0,,62,0,Y
102772,220,11,49,29,2,5,2,0,0,2,ROU,0,,0,,73.95,2,N
98825,10,10,41,2,2,1,2,0,0,2,FRA,0,,0,,85,0,N
110421,108,4,17,24,1,2,2,0,0,2,FRA,0,,0,,108,1,N
84527,12,2,9,26,0,2,2,0,0,2,BEL,0,,0,,93,1,N
107492,108,3,10,10,1,2,2,0,0,2,FRA,0,,0,,97.2,2,N
46871,34,1,4,22,1,2,1,0,0,1,GBR,0,,0,,99.3,1,N
77797,3,9,39,25,1,2,2,0,0,2,JPN,0,,0,,170,0,N
86508,34,4,14,2,1,1,2,0,0,2,CHN,0,,0,,131.4,1,N
102084,58,11,48,20,2,1,2,0,0,2,FRA,0,,0,,75,1,N
117273,117,7,30,29,2,1,2,0,0,2,ITA,0,,0,,80.1,0,N
95473,320,8,34,18,0,2,2,0,0,2,DEU,0,,0,,115,1,N
78262,14,10,42,15,0,1,1,0,0,1,PRT,1,,0,,100,0,Y
107802,57,3,11,16,0,3,2,0,0,2,ITA,0,,0,,75,0,N
41446,3,8,34,16,2,0,2,0,0,2,PRT,0,,0,,75,1,N
113482,13,6,23,5,1,2,2,0,0,2,FRA,0,,0,,186.67,2,N
74092,321,9,36,3,0,2,2,0,0,2,PRT,1,,0,,62,0,Y
114809,396,6,26,25,2,0,2,0,0,2,DEU,0,,0,,122.4,1,N
118434,6,8,33,18,0,2,2,0,0,2,SWE,0,,0,,136.8,2,N
69304,82,5,22,29,1,4,2,0,0,2,NOR,0,,0,,126,0,Y
57760,219,9,40,30,1,2,2,0,0,2,PRT,0,,0,,120,0,Y
75649,290,8,32,3,1,3,2,0,0,2,PRT,1,,0,,62,0,Y
57132,159,9,39,19,1,2,1,0,0,1,PRT,0,,1,,122,0,Y
80928,36,11,48,25,0,4,1,0,0,1,TUR,0,,0,,89.89,2,N
111606,82,5,19,11,0,2,3,0,0,3,IRL,0,,1,,240,3,N
79325,0,10,43,24,0,1,2,0,0,2,ESP,0,,0,,102.5,0,N
110490,102,4,17,24,1,3,1,0,0,1,IRL,0,1,1,424,90,0,N
82421,0,12,53,29,0,1,2,0,0,2,JPN,0,1,0,,105,0,N
98252,4,9,40,25,2,0,2,0,0,2,ESP,0,1,1,,160,0,N
72120,166,7,29,21,1,2,2,0,0,2,ESP,0,1,0,,122.7,0,Y
110993,96,5,18,1,1,3,2,0,0,2,FRA,0,1,0,,85,0,N
43183,76,9,38,16,0,2,2,0,0,2,PRT,0,1,0,,62,0,Y
88957,181,5,20,11,0,4,2,0,0,2,GBR,0,4,0,,117.73,1,N
56413,49,9,37,5,1,2,1,0,0,1,USA,0,4,0,,115.5,1,Y
67357,43,5,18,2,0,3,3,0,0,3,FRA,0,5,0,,240.7,0,Y
84122,99,2,8,19,0,1,1,0,0,1,PRT,0,1,0,67,80,0,N
76168,233,9,38,18,0,1,2,0,0,2,PRT,1,1,0,,,0,Y
95798,6,8,35,23,0,1,2,0,0,2,FRA,0,1,0,,140,1,N
71879,10,7,28,15,0,1,2,0,0,2,GBR,0,1,0,,98,1,Y
63592,248,2,7,14,0,5,1,0,0,1,PRT,0,1,0,,80.75,0,Y
100650,35,10,44,28,1,2,2,0,0,2,TUR,0,1,0,,129,1,N
49198,10,4,15,7,0,3,2,0,0,2,FRA,0,1,0,,111,0,Y
115166,162,6,26,28,0,4,2,0,0,2,FRA,0,1,2,,117.85,3,N
101758,76,11,47,14,1,3,2,0,0,2,POL,0,1,0,,89.7,1,N
65119,-1,3,12,24,2,6,0,2,0,2,ARE,0,2,0,,84.73,0,Y
104578,-1,1,2,11,2,5,2,0,0,2,PRT,0,1,0,,76.94,2,N
88391,-1,5,19,4,0,1,1,0,0,1,PRT,0,1,0,153,95,0,N
71127,368,6,26,28,0,3,2,0,0,2,PRT,0,1,0,,90,0,Y
104387,-1,1,1,7,2,3,2,1,0,3,USA,0,4,4,,108,3,N
86492,62,4,14,1,1,2,2,0,0,2,FRA,0,4,0,,106.2,0,N
67416,152,5,18,3,0,3,2,0,0,2,PRT,0,1,0,,100,0,Y
58253,110,10,42,9,2,2,2,0,0,2,PRT,0,1,4,,130,2,Y
104277,-1,1,1,6,2,2,3,0,0,3,DEU,0,5,0,,144.29,1,N
43046,13,9,38,13,2,2,2,0,1,3,ISR,0,1,0,,102,2,N
58130,238,10,41,6,0,3,2,0,0,2,ESP,0,4,0,,140.4,0,Y
92586,148,7,27,1,2,6,2,0,0,2,ESP,0,1,0,,98.39,2,N
44488,-1,10,41,6,0,2,2,0,0,2,PRT,0,1,1,,114,1,Y
62186,76,1,1,3,2,9,3,0,0,3,FRA,0,4,0,,130.9,3,Y
47098,12,2,7,7,1,0,2,0,0,2,THA,0,1,0,,93,2,Y
57714,267,9,40,30,1,2,2,0,0,2,PRT,0,1,0,,95,0,Y
78922,35,10,42,17,1,1,2,0,0,2,ESP,0,1,0,,104.85,1,N
100554,2,10,44,27,0,2,1,0,0,1,USA,0,1,0,,139,3,N
105855,17,2,7,13,1,3,2,0,0,2,FRA,0,1,0,,74.8,0,N
94017,192,7,31,25,1,4,3,0,0,3,AUT,0,5,1,,117.3,1,N
117400,84,7,30,27,2,5,2,0,0,2,SLE,0,1,0,,121.43,1,N
85837,52,3,13,21,1,0,2,0,0,2,DEU,0,1,0,,99,1,N
106453,134,2,8,25,0,1,1,0,0,1,PRT,0,1,0,,75,0,N
82780,68,2,8,17,0,2,2,0,0,2,PRT,1,1,0,,75,0,Y
40454,2,7,30,25,2,2,2,0,0,2,PRT,0,1,0,,62,0,N
112413,84,5,21,22,1,1,2,0,0,2,BEL,0,1,0,,144,0,N
96773,31,9,37,5,1,2,4,0,0,4,PRT,0,7,0,,197.65,1,N
82619,55,12,53,31,0,3,2,0,0,2,PRT,0,1,0,,71.33,0,N
118502,0,8,34,20,1,0,3,0,0,3,PRT,0,4,0,,198,0,N
100656,0,10,45,30,1,0,1,0,0,1,GBR,0,1,0,,140,0,N
114376,138,6,24,17,2,2,1,1,0,2,GBR,0,1,0,,72.42,1,N
87341,32,4,16,16,1,1,3,0,0,3,GBR,0,1,0,,142.2,2,N
102027,54,11,47,18,2,2,2,0,0,2,USA,0,1,0,,74.8,1,N
106640,3,2,9,27,1,1,1,0,0,1,ZAF,0,1,1,,88,2,N
116552,250,7,29,21,0,1,2,2,0,4,GBR,0,6,2,,,0,N
73036,154,8,32,12,2,3,2,0,0,2,RUS,0,1,0,,112.5,0,Y
90181,18,5,23,30,1,3,2,0,0,2,FRA,0,1,0,,80.75,0,N
99814,212,10,43,16,2,1,2,0,0,2,IRL,0,1,1,,96.3,2,N
94748,0,8,33,8,1,0,3,0,0,3,PRT,0,5,0,216,188,0,N
111060,37,5,18,2,0,4,2,0,0,2,NLD,0,1,0,,135.2,1,N
118529,154,8,33,17,1,3,2,0,0,2,PRT,0,1,0,,80.1,1,N
115898,19,7,28,9,2,2,2,0,0,2,GBR,0,1,1,,150,2,N
57579,215,9,40,28,0,2,2,0,0,2,PRT,0,1,0,,97.71,0,Y
92090,2,6,27,30,0,1,2,0,0,2,ESP,0,1,0,,75,0,N
62305,129,1,2,8,2,1,1,0,0,1,PRT,0,4,0,,67,0,Y
74701,1,9,38,18,0,1,1,0,0,1,PRT,0,1,0,45,0,1,N
60616,496,11,47,17,0,2,2,0,0,2,PRT,0,1,0,,62.8,0,Y
78385,10,10,41,5,1,3,2,0,0,2,NOR,0,1,0,,135.5,1,N
111656,96,5,19,11,0,3,2,0,0,2,DEU,0,5,0,,139.2,0,N
79393,0,10,43,23,2,2,1,0,0,1,USA,0,1,0,,96,0,N
58091,454,10,41,6,0,2,2,0,0,2,PRT,0,1,0,,62,0,Y
65986,264,4,15,12,0,3,2,0,0,2,DEU,0,1,0,,99,1,Y
110716,0,4,18,30,1,0,1,0,0,1,FRA,0,1,1,,88.56,0,N
87682,56,4,17,22,0,2,2,0,0,2,PRT,0,4,0,,119.1,1,N
117111,270,7,30,27,0,3,1,0,0,1,GBR,0,1,1,,89.1,3,N
69524,174,6,22,1,0,3,2,0,0,2,PRT,0,1,0,,110,0,Y
56532,426,9,37,8,0,2,2,0,0,2,PRT,0,1,0,,62,0,Y
97547,57,9,38,16,0,2,1,0,0,1,ITA,0,1,0,,91,0,N
88686,4,5,20,10,0,1,1,0,0,1,PRT,0,1,0,40,65,0,N
102157,215,11,48,21,1,2,1,0,0,1,PRT,0,1,2,233,75,1,N
88298,80,5,19,2,1,1,2,0,0,2,FRA,0,1,2,,126.9,1,N
63975,10,2,8,25,1,1,3,0,0,3,GBR,0,4,0,,163,0,Y
62273,13,1,1,6,2,2,2,0,0,2,FRA,0,1,0,,,1,Y
99146,77,10,41,7,1,2,2,0,0,2,ESP,0,4,0,,132.3,3,N
74884,164,8,33,14,0,1,2,0,0,2,PRT,1,1,0,,60,0,Y
79692,35,10,44,30,1,2,2,0,0,2,FRA,0,4,0,,70,0,N
111779,224,5,20,14,1,0,4,0,0,4,PRT,0,7,1,,232.2,4,N
46789,151,1,4,19,0,3,1,0,0,1,PRT,0,1,0,,80,0,Y
95620,18,8,34,20,0,1,1,0,0,1,PRT,0,1,0,,131,1,N
93136,125,7,29,14,0,3,2,0,0,2,ESP,0,1,0,,94.5,0,N
76207,135,7,29,16,0,3,1,0,0,1,PRT,1,1,0,,68,2,Y
89926,112,5,22,27,1,2,2,0,0,2,IRL,0,4,0,,140.4,1,N
68389,104,5,20,16,0,3,1,0,0,1,USA,0,1,0,,117,0,Y
89327,1,1,3,17,0,1,1,0,0,1,AUT,0,1,0,153,79,0,N
45143,216,10,43,19,1,2,2,0,0,2,PRT,0,1,0,,12,0,Y
107180,18,3,10,5,2,2,2,0,0,2,BEL,0,1,0,,91.8,3,N
110990,96,5,18,1,1,3,2,0,0,2,FRA,0,1,0,,85,0,N
100740,79,10,43,21,4,7,2,2,0,4,FRA,0,6,0,,172.23,1,N
97083,104,9,37,5,2,5,2,0,0,2,GBR,0,1,0,,98.64,1,N
91278,1,6,25,18,0,1,2,1,0,3,PRT,0,1,0,,168,2,N
109742,82,4,15,11,0,5,2,0,0,2,GBR,0,1,0,,126,2,N
70769,139,6,25,22,0,3,2,0,0,2,USA,0,4,0,,,1,Y
40836,4,8,32,8,2,1,2,0,0,2,ITA,0,1,0,,94.5,0,N
109623,6,4,15,12,0,2,2,0,0,2,PRT,0,1,0,,100,1,N
71386,243,7,27,4,0,3,2,0,0,2,PRT,0,1,1,,90,0,Y
74655,184,7,27,4,2,3,2,0,0,2,PRT,1,1,0,,76.5,0,Y
105183,240,2,5,1,0,1,2,0,0,2,USA,0,1,0,,79.2,2,N
59140,40,10,43,21,0,2,2,0,0,2,ITA,0,4,0,,175,0,Y
101537,39,11,46,9,1,4,2,0,0,2,DEU,0,4,0,,140.08,0,N
101028,55,11,45,2,0,4,2,0,0,2,PAN,0,1,0,,,0,N
81109,82,2,6,2,0,5,2,0,0,2,PRT,1,1,0,,96,0,Y
82546,86,12,53,30,0,3,2,0,0,2,CRI,0,1,0,,81.86,1,N
53582,121,6,26,24,1,2,2,0,0,2,PRT,0,1,0,,90,0,Y
50837,133,5,20,9,1,4,2,0,0,2,FRA,0,1,0,,99.45,1,N
57639,447,9,40,29,0,2,2,0,0,2,PRT,0,1,0,,62,0,Y
87245,4,4,16,14,0,3,2,0,0,2,ARG,0,1,2,,110.15,0,N
56301,244,9,36,3,0,1,2,0,0,2,DEU,0,1,1,,85.5,1,N
82835,68,2,8,17,0,2,2,0,0,2,PRT,1,1,0,,75,0,Y
46619,6,1,3,12,0,1,1,0,0,1,PRT,0,1,0,,85,1,N
46924,58,1,5,27,0,3,1,0,0,1,PRT,0,1,3,,80.67,1,Y
107167,174,3,10,5,2,2,2,0,0,2,FRA,0,1,0,,90,1,N
57691,267,9,40,30,1,2,2,0,0,2,PRT,0,1,0,,95,0,Y
113583,15,6,23,7,0,2,1,0,0,1,FRA,0,1,0,,130,0,N
119381,44,8,35,31,1,3,2,0,0,2,DEU,0,1,0,,140.75,1,N
45613,79,11,46,13,0,2,2,0,0,2,PRT,0,1,0,,75,0,Y
54183,27,7,28,8,0,1,2,0,0,2,SWE,0,1,0,,139,0,Y
72822,46,8,32,7,1,2,1,0,0,1,BHR,0,1,0,,140,1,Y
78667,28,10,42,12,1,1,2,0,0,2,ESP,0,1,0,,110.65,2,N
66461,113,4,16,20,1,3,1,0,0,1,FRA,0,4,0,,139.5,2,Y
108648,184,3,13,26,2,3,2,0,0,2,BRA,0,1,2,,70.72,0,N
86732,3,4,15,7,0,1,1,0,0,1,ESP,0,1,0,,76,0,N
103854,41,12,53,27,1,5,2,0,0,2,BRA,0,1,1,,70,0,N
81790,117,2,10,29,1,2,2,0,0,2,PRT,1,1,0,,75,0,Y
84249,37,2,8,17,0,4,2,0,0,2,PRT,0,1,4,,79.5,0,N
75617,281,7,30,25,2,2,2,0,0,2,PRT,1,1,0,,62,0,Y
81832,178,4,18,28,0,3,1,0,0,1,PRT,1,1,0,,110,0,Y
45946,81,11,49,29,1,0,2,0,0,2,PRT,0,1,1,,85,1,Y
97143,193,9,37,10,2,1,2,0,0,2,CN,0,1,0,,97.71,1,N
88956,48,5,20,10,0,5,2,0,0,2,FRA,0,4,0,,140.4,1,N
117376,159,7,31,31,1,2,2,3,0,5,BEL,0,7,0,,260,1,N
111359,8,7,30,25,0,1,1,0,0,1,PRT,1,1,0,238,65,0,N
70750,153,6,25,21,0,4,1,0,0,1,PRT,0,1,0,348,110,0,Y
77695,18,10,41,4,2,1,1,0,0,1,PRT,1,1,0,,110,0,Y
81165,6,12,50,10,0,2,1,0,0,1,PRT,1,1,0,,0,0,Y
108066,151,3,12,20,1,1,2,0,0,2,PRT,0,1,0,,95,1,N
78679,12,10,44,25,2,1,2,0,0,2,PRT,1,1,0,,111,0,Y
92500,16,6,27,30,2,5,2,0,0,2,PRT,0,1,0,,151,1,N
119337,103,8,35,29,0,5,1,0,0,1,CHN,0,4,1,,153.6,0,N
79420,137,1,5,27,0,2,1,0,0,1,PRT,1,1,0,,70,0,Y
40930,0,8,33,9,2,0,2,0,0,2,ESP,0,1,0,,98,2,N
89245,1,5,21,18,0,1,1,0,0,1,PRT,0,1,0,,117.8,0,N
65149,166,3,12,25,2,2,2,0,0,2,AUT,0,1,0,,88.4,1,Y
40356,132,7,30,23,0,1,2,0,0,2,PRT,0,1,0,,90,0,N
62571,2,1,3,15,2,2,3,0,0,3,COL,0,5,0,,126.01,3,Y
93815,8,7,31,26,0,1,2,0,0,2,PRT,0,1,0,40,75,0,N
109415,80,4,14,8,2,1,1,2,0,3,FRA,0,1,0,,122,0,N
112254,92,5,20,18,1,3,2,1,0,3,DEU,0,1,0,,155.25,2,N
110720,28,4,17,27,1,3,3,0,0,3,GBR,0,1,1,,155,2,N
103252,9,12,51,16,0,1,2,0,0,2,PRT,0,1,0,,98,0,N
49772,103,4,17,19,0,2,1,0,0,1,PRT,0,1,0,,115,0,Y
78141,12,10,41,4,1,0,2,0,0,2,FRA,0,1,0,,72,0,N
91455,131,6,25,17,2,3,2,0,0,2,DEU,0,1,1,,105.74,1,N
105700,8,2,6,10,2,2,2,0,0,2,GBR,0,1,0,,54.71,1,N
89678,4,5,22,23,1,1,1,0,0,1,PRT,0,1,0,,90,1,N
107556,20,3,11,13,1,1,1,0,0,1,FRA,0,1,0,,178,0,N
83591,61,2,6,3,1,4,2,0,0,2,FRA,0,1,0,,60,0,N
112868,207,5,21,25,1,3,1,0,0,1,FRA,0,1,1,,107.1,2,N
65988,91,4,15,12,0,3,2,0,0,2,ARG,0,1,0,,105,0,Y
99176,78,10,41,7,1,2,3,0,0,3,CHE,0,4,0,,151.2,2,N
91683,41,6,26,21,0,3,2,0,0,2,FIN,0,1,0,,76.92,1,N
92093,2,6,27,26,2,3,2,0,0,2,PRT,0,1,0,,63.75,0,N
90921,57,6,24,10,1,2,2,0,0,2,PRT,0,,0,,90.67,1,N
74948,153,8,32,3,1,2,2,0,0,2,PRT,1,,0,,60,0,Y
90952,5,6,25,13,1,0,3,0,0,3,PRT,0,,0,,137,3,N
95939,115,8,35,23,0,3,2,2,0,4,PRT,0,,1,,222,1,N
56099,43,8,36,29,1,2,3,0,0,3,ESP,0,,0,,144.9,0,Y
55923,117,8,35,24,1,4,2,0,0,2,PRT,0,,0,,72.25,0,Y
86343,1,3,14,28,1,3,2,0,0,2,ESP,0,,0,,103.5,0,N
41651,10,8,34,20,1,3,2,0,0,2,PRT,0,,1,,106.5,2,N
59993,305,11,45,4,1,2,2,0,0,2,PRT,0,,0,,89,0,Y
62350,94,1,2,10,0,3,2,0,0,2,BRA,0,,0,,93.6,0,Y
109586,96,4,15,10,1,3,2,1,0,3,AUT,0,,0,,183.75,0,N
103157,1,12,51,12,1,1,1,0,0,1,BEL,0,,1,,87,1,N
110777,110,4,17,27,2,3,1,0,0,1,GBR,0,,0,,100.8,1,N
68213,160,5,20,15,1,2,2,1,0,3,CN,0,,0,,204.75,1,Y
110629,110,4,17,28,0,2,3,0,0,3,IRL,0,,1,,139,0,N
91408,-1,6,26,20,1,0,1,0,0,1,DEU,0,,0,,123,0,N
70806,137,6,25,23,0,2,2,0,0,2,PRT,0,,0,,125,0,Y
